id,l3,rooms,bathrooms,surface_total,surface_covered,price,property_type
fL7n1pALORhGuGnIkQFnAQ==,Parque Chas,2,1,56,41,110000,PH
SS47ajf3L3lGk5gOIEwcIw==,Once,2,1,44,44,99000,Departamento
m2v20wKExK3ZA9TxTnlefg==,Once,1,1,50,50,109000,Departamento
88SqwKYYQoFs9pQ4ZcgsyQ==,Boedo,2,1,68,35,115000,Departamento
dLQk+vzCNJkEeJRTJSMp4g==,Abasto,1,1,50,50,109000,Departamento
hfMOdW1fSRDP7zhexeqpxQ==,Abasto,1,1,44,44,99000,Departamento
TWSTHVG2UnCeDuktoPxGOg==,Abasto,2,1,44,44,99000,Departamento
JaY4eIBcgHUM86HXR+tVdQ==,Flores,2,1,48,44,130000,Departamento
/wrHnICu/lZpsekp5H+6sg==,Nuñez,1,1,36,34,105000,Departamento
FlByq4d93dL0gy8GNOKYhQ==,Nuñez,2,1,42,40,175000,Departamento
tb45l/HFkYfyELDGjqgT4g==,Nuñez,2,1,60,55,245000,Departamento
qOvhB7cl8bi/RAogx1oZjg==,Nuñez,2,1,44,40,145000,Departamento
8Zh0MV+EoE4ZrardA/VqEA==,Almagro,2,1,62,59,163000,Departamento
RRPsi96OWW5lR32exWiZrw==,Coghlan,2,1,44,40,145000,Departamento
FrpcDEbx5awT395QPODVrA==,Coghlan,2,1,45,43,150000,Departamento
1hTAIDKyL+FheV5WDZqHhA==,Coghlan,2,2,66,50,239800,Departamento
vA/SfYLYbrAcYddQuVJiZA==,Liniers,2,1,41,38,120000,Departamento
g2ebnYhgmqCOrOZWt2/N2A==,Palermo,2,1,40,40,95000,Departamento
zRYXHqZLcph2IRaaZkpNjw==,Palermo,2,1,51,42,240000,Departamento
YdCmIFtmXwpg5PXxG4SfHQ==,Palermo,2,1,42,42,156000,Departamento
++FTLZYPUNi2Pk5lhPMNGg==,Palermo,2,1,47,47,115000,Departamento
Ta83WD8srwImHWbItMDRPQ==,Palermo,2,1,78,42,210000,Departamento
1McAmdchyq62+PdAerUrTA==,Palermo,2,2,61,55,400000,Departamento
G9FFsm4vGN6He0UutHbaNw==,Palermo,2,1,52,46,146000,Departamento
vlTU30u9+g2eGjq13QYbzQ==,Palermo,1,1,39,39,140000,Departamento
g+u3h0heUgT1vozPvpM3XA==,Belgrano,2,1,50,44,167000,Departamento
1+rbNSeh0+vtPnd8KIH/eA==,Belgrano,2,1,74,52,175000,Departamento
YqfyHu02oId1oJtF0xt+KQ==,Belgrano,2,1,41,38,129000,Departamento
zsLDRM+nprzK1pXwoZCOMQ==,Belgrano,1,1,36,34,108000,Departamento
Wc0Dut8928h/KsWdAcvA2w==,Belgrano,2,1,58,49,216000,Departamento
l2iZsaRumCdJLM4DZWDSPQ==,Belgrano,1,1,43,38,161250,Departamento
Cy97v6SgwzLEdqjBbrSUmw==,Congreso,2,1,35,35,78000,Departamento
jOC8kk8xk304Xim859KL/A==,Floresta,2,1,43,39,133000,Departamento
VAuwvBlngmatzqaOVDQarw==,Floresta,2,1,57,53,87000,Departamento
y95zUo6Vdq08dmeX6r3P0w==,Floresta,2,1,48,45,110000,Departamento
raCIZvba6itJeoHzAYz6OQ==,Recoleta,2,1,64,50,150000,Departamento
BzuWIwzqhWLJe2h3aoHn+Q==,Saavedra,2,1,37,35,99000,Departamento
ZtpH/xfkSYSZGoIy2drbKQ==,Saavedra,2,1,37,35,99000,Departamento
j14s9iYLp705IF8sPpT5Cg==,Saavedra,2,1,33,33,100000,Departamento
wsx2jXMCbIj7yWuNiAgkXQ==,Balvanera,1,1,44,44,99000,Departamento
2vcL3KGuSEmu9ejFYJTyjg==,Balvanera,2,1,44,41,84900,Departamento
TOurdUOBpQ6cvZ752NksDw==,Caballito,2,1,44,41,104000,Departamento
fjIzSbJ7v9PpidjvAwKqRg==,Caballito,2,2,61,53,180000,Departamento
8TXVh6YyFNS2mWVKPL2QdQ==,Caballito,1,1,54,36,119500,Departamento
hQkKWRhSwW5F/+F3ZjtOBQ==,Chacarita,1,1,30,30,90000,Departamento
drn2hcg2jZ9fVJHNqu3o/g==,Colegiales,2,1,52,46,115188,Departamento
QRd3G9k0qorN2awULL1MPQ==,Colegiales,1,1,74,34,109652,Departamento
PMh/Z0tGu4ZpscHvfSr84A==,Colegiales,2,1,33,30,112000,Departamento
gAoWBqCTPVFvqf6iXlOEAw==,Barrio Norte,2,1,40,40,120000,Departamento
4jhFGurbXYHsl+lALaHCsg==,Barrio Norte,1,1,31,31,98000,Departamento
OIrkbjTCJ2p9LzHUkThYUA==,Monte Castro,2,1,50,46,120000,Departamento
Ir9DbINU7x0hfPeOOlp9uQ==,Monte Castro,2,1,50,50,145000,Departamento
op96FrkAheYQFzENgPJkUg==,Monte Castro,2,1,48,45,110000,Departamento
M1SBRvzLraiO1Kt5hrdfZg==,Monte Castro,2,1,43,39,129900,Departamento
bsNezK0FAuwkvVm9qLtmUw==,San Nicolás,2,1,36,36,80000,Departamento
DqhywWUOpb/E7TiBvuOHuw==,San Nicolás,2,1,44,43,94000,Departamento
TfTlZU+qLo9fBAgi0oraEw==,Villa Crespo,2,1,42,42,130000,Departamento
klqtGDLnry27kvsFxgRxNg==,Villa Crespo,2,1,47,44,140000,Departamento
UddrAnOXChHv7gwpeooK0Q==,Villa Crespo,1,1,45,43,105000,Departamento
X44Us/Adc6bjEqruniuLrA==,Constitución,1,1,31,31,76000,Departamento
zhJOb4c/4Uw2empMubZUBQ==,Villa Urquiza,2,2,66,50,239800,Departamento
9GnmvY+DGnu7/YoxzUUhmA==,Villa Urquiza,2,2,81,55,180000,Departamento
MROx/TwKhGAbv9m4KS08XQ==,Parque Chacabuco,2,1,47,45,95000,Departamento
L8ZUPS2iW06WtvMtth+v1w==,Villa Pueyrredón,2,1,48,45,130000,Departamento
g7iYs2xuJp7Vr7HINGX6vw==,Paternal,3,1,54,49,110000,PH
h4U9BKiTGZwkDeisSZIvYw==,Caballito,3,2,172,120,225000,PH
yKjLFKDDlKjnmeK01E2e9g==,Chacarita,3,1,125,125,260000,PH
wSmbHQAgjr3QhNceCxKFUA==,Mataderos,3,2,100,85,199000,PH
g1MLqQ8AYbR4dsoLOagmqQ==,San Telmo,3,1,85,85,140000,PH
HiHeA0eC/EFzuOyehzZSig==,Villa Luro,3,2,152,125,210000,PH
fg9txh5KrWjwFi31zAcEnw==,Barrio Norte,3,2,94,79,375000,PH
YZx5EIcr/22dLWY3cO1vJw==,Villa Devoto,4,2,113,113,199000,PH
PQALl/xwnqif+U6WbUCOTQ==,Villa Pueyrredón,3,1,65,60,170000,PH
7zRLhKDB1e9JF1IDFCp/8g==,Villa Devoto,3,1,112,112,260000,Casa
qmqzf4A6wvv72g1ka8c7MA==,Boca,3,1,58,57,98999,Departamento
/6ovkwpvs9x9mMOgmPcuTQ==,Once,3,1,57,50,110000,Departamento
4t7TMlbDrX/LZJbcrypiOw==,Abasto,3,1,54,52,145000,Departamento
NjQT7Guvvx25Re5x8dXXpw==,Flores,3,1,55,55,180000,Departamento
X5EBy1VEa/j32ZTk3+9KAw==,Flores,3,2,83,73,202728,Departamento
Up8uqxe9F7jWZKbdC2vUFw==,Flores,3,2,83,73,185830,Departamento
Tp9c/LV3S/MZ8yNhSTa3LA==,Flores,3,1,80,55,145000,Departamento
h/W9qMKxl8f8ff2MyA+K3Q==,Flores,3,2,81,73,125000,Departamento
KtCk1ZFr8UlsNlBejKH3+g==,Nuñez,3,1,94,54,227000,Departamento
t3P86kAzzYKso/gxM2ZQVA==,Nuñez,3,1,59,53,155000,Departamento
AHCyiq1dnbFUCu3N/qT8UQ==,Retiro,3,2,126,126,430000,Departamento
NkUncXFGUYdxASpvBdaizA==,Almagro,3,1,45,35,105000,Departamento
k3kBwBnmkuZP8QbtyYCcSg==,Almagro,3,1,58,58,95000,Departamento
PfiermRovWazQh1CzKE6fw==,Almagro,3,2,78,70,184000,Departamento
+oA3KO5tXNGzx8Rs3FE2yw==,Almagro,3,1,85,82,198000,Departamento
rC7ByusNpQgXK+XNLyNS5A==,Palermo,3,1,80,80,250000,Departamento
R+KObQfsmHQvB8mjUzDS8w==,Palermo,3,1,132,77,384000,Departamento
rpqFBBf59iwSoCkDwgWdAg==,Palermo,3,1,150,70,407000,Departamento
HZVKN1sFLqAd5rPS/6IlJw==,Palermo,3,1,85,60,265500,Departamento
TBJAcuCd3vOB7AEnXc8yOw==,Palermo,3,2,76,70,549000,Departamento
HLgqEBPkvU7a37UsSI89pw==,Barracas,3,2,100,93,390000,Departamento
TH3WUWH3pNhYDw6eGXntsQ==,Barracas,3,2,69,66,190000,Departamento
ouGi+I54aWVqSMM//PQUYA==,Belgrano,3,2,64,57,240000,Departamento
Fmu6/8Gn72X4w6dXQtt0YA==,Belgrano,3,1,53,50,120000,Departamento
anryHO6DJy+O6zxvwZpe1w==,Belgrano,3,1,84,76,275000,Departamento
8RgWM1+loJrcuMihlKA6VA==,Belgrano,3,2,61,58,227000,Departamento
DeKW+6ZjzYjz9J9KPAZybg==,Belgrano,3,2,72,63,270000,Departamento
2yuvosdx36CsGI2YpbqYzw==,Belgrano,3,3,68,60,275000,Departamento
lFVEJIWpdR+ACDtaq4xOyA==,Belgrano,3,1,55,51,220000,Departamento
CWlFeJ52u5jEVzCgdmIqqw==,Belgrano,3,1,84,76,275000,Departamento
PLXo7M1nHOv1HSKbDk+lXg==,Recoleta,3,1,90,83,420000,Departamento
8EOEzO6nkshIFvQzJhSwZw==,Recoleta,3,1,90,75,184900,Departamento
iNOlw3pzCOBFGgotEzYAjg==,Recoleta,3,2,149,134,725000,Departamento
pQijDP+2CSWrwoCi9y7njg==,Balvanera,3,2,120,120,270000,Departamento
dyx3Ie96GUuGyCtwFP0/rA==,Balvanera,3,2,78,78,185000,Departamento
wRH54q94HbaVDKY8Aai94A==,Caballito,3,1,54,54,160000,Departamento
aSF3QoAXOcLBU5I7DrWZ2w==,Monserrat,3,1,70,70,160000,Departamento
w1uFxU7YPCcth9IXSnM9ng==,Colegiales,3,1,62,58,165000,Departamento
Tmk81LXjL5fPwvAEIgTo3g==,Barrio Norte,3,2,143,111,350000,Departamento
biyr/KDz3+CnY9g3V1GS5Q==,San Nicolás,3,1,70,70,160000,Departamento
5nBqpq/u/+GFa4BX+GfAhw==,San Nicolás,3,1,72,63,159000,Departamento
mFYvlEtnimIGCHdzgFmDUg==,San Nicolás,3,1,42,42,115000,Departamento
lwEFh914CY2Qo0q0+JjAew==,Villa Lugano,3,1,64,60,92000,Departamento
oW9Hx6QON5Z/TJFZzgz0nA==,San Cristobal,3,1,71,68,115000,Departamento
d7XXZq4B+k/O9ibL1JXCeQ==,Villa Urquiza,3,2,101,65,225000,Departamento
h3VcG65GHnGS4aNvsi9lCA==,Parque Centenario,3,1,73,68,215000,Departamento
+qNh1FsxN46L1PRgk1QRUg==,Villa Pueyrredón,3,1,67,60,178000,Departamento
GaOH1CAwbLdv/wDXqomOTw==,Villa Pueyrredón,3,1,65,60,175000,Departamento
EbWd4by7Ze9Q/VV4F9uw4A==,Palermo,4,1,120,120,345000,PH
fJPAV4GvlFyP8I1DBc8Omg==,Palermo,4,1,100,100,400000,PH
sAn3rz/8rKsjytn3aFoS1Q==,Congreso,4,2,136,108,205000,PH
qWFj3x6O0ymAch3kzP81fA==,Agronomía,4,2,151,106,340000,PH
B2se7wh+vrW9U1XysD089Q==,Villa del Parque,3,1,116,70,154900,PH
dO/2u2OIaNNSRU/NeMZyQw==,Villa General Mitre,4,2,254,170,318000,PH
ypmZ14WFqxb7oR/YG09Sng==,Nuñez,5,3,225,150,790000,Casa
ZxB9xw+IzvNnXAdKQsdksg==,Once,4,1,56,54,143000,Departamento
23F0yKmq91E65XB7HAGRbQ==,Flores,4,2,187,150,370000,Departamento
EbnrlflEUjPnDAy8edYEzA==,Flores,4,3,114,105,299000,Departamento
pETFm0lv9IdgtAnL7CqjEQ==,Almagro,4,2,91,85,330000,Departamento
hurhqhjfhtK/0cophWM6KA==,Almagro,4,2,221,175,385000,Departamento
6xXbimwCCc/8vX3qyOX5dQ==,Palermo,4,3,168,142,385000,Departamento
3ohYU6XB/5XwZuQgQSvhMQ==,Palermo,4,1,98,90,330000,Departamento
hYnkA+j2rixM4RXY23y6+w==,Belgrano,4,3,115,105,350000,Departamento
KSNf7IJCyoskTKhY3aFrqg==,Recoleta,4,3,158,150,580000,Departamento
Z6LlU3OyiTd2Zapk2yd/JA==,Recoleta,3,2,65,65,192000,Departamento
SMC287rdeYesMdQIM6kgRw==,Recoleta,4,2,110,105,310000,Departamento
Yi7yO53P/xtO294BKd3S/g==,Balvanera,4,2,111,111,245000,Departamento
2iWahmA9gp3e2k48lNzP6Q==,Caballito,4,2,110,103,270000,Departamento
QafNGPKsxugWM7jKTXBy/A==,Caballito,4,2,84,84,225000,Departamento
shXnYqRSjuVte919rjrGZQ==,Caballito,5,3,220,206,379000,Departamento
Z1dRCU3LCXV2kF2MOYjPQA==,Monserrat,4,1,100,100,205000,Departamento
x29li8L0HUTU6u1SBuoRWw==,Villa Luro,4,2,116,116,430000,Departamento
CZ4lOC/0XS8yzNbQkEGMlA==,Barrio Norte,4,2,110,105,310000,Departamento
Ee5pgtsE208jtfizJskWOg==,Barrio Norte,4,3,107,95,250000,Departamento
LzgV/t/0z7+fI/3NqZ+jzw==,Barrio Norte,4,1,98,90,360000,Departamento
kJvnm77yOiHgbYz91ff+Zw==,Las Cañitas,5,3,153,144,470000,Departamento
sfBQlY6wKRTkwVzZgTXrxw==,San Nicolás,4,2,72,72,139000,Departamento
9ZZ+phjELOKsFGJfIWL41Q==,Villa Crespo,4,2,106,100,240000,Departamento
HfFYI9Z+9SBracjxD6mKwg==,Villa Crespo,4,3,89,80,219000,Departamento
Yf1PpI0E8biFJrYADgc2Kg==,Villa Urquiza,4,2,92,86,398000,Departamento
m2wYeENRZuu+D0kfvI8YoA==,Villa Pueyrredón,4,1,78,72,185000,Departamento
cTkM72aK8jgq05Dz5Bw+RQ==,Flores,5,1,127,100,189000,PH
GGy2lSBS24tBP2yiL/46gQ==,Belgrano,5,3,208,187,610000,Departamento
aryPggwAO3FYfVYZ8wgMwQ==,Recoleta,7,2,200,200,650000,Departamento
Eu88axjf2LOMLD+8L1is8w==,Recoleta,5,4,180,180,600000,Departamento
F+QFJn8nt1FSqO+0CKPA2w==,Villa Soldati,5,2,60,60,75000,Departamento
WfgOBtEq4ZL0SfSkB5ezbQ==,Almagro,1,1,58,53,136000,Departamento
iNfLHKqiwSnQ7T7U42fYuQ==,Almagro,1,1,50,35,75000,Departamento
3obYF1oyzSiG1LFtIojNLA==,Almagro,1,1,50,35,75000,Departamento
i48Ie2dOfjX1FGbxlxkpqQ==,Almagro,1,1,33,29,99000,Departamento
5v0IU76VrOefRBvkZ/463A==,Palermo,1,1,49,49,160000,Departamento
8ac9LXLMafmb1bApAtKPSw==,Palermo,1,1,56,56,134000,Departamento
pytjqa69XQz8ZQsNu9Iikw==,Palermo,1,1,50,35,75000,Departamento
rLIex1C8vyqn6TPyyKJr3Q==,Palermo,1,2,90,70,430000,Departamento
wnWiieEsPmp7htVjUnY01Q==,Palermo,1,1,30,29,83000,Departamento
94dIBRR8rxGK3CuGn3AwTA==,Belgrano,1,1,36,33,119000,Departamento
1ZMyNR+Me/LuCEtN8b8Klg==,Recoleta,1,1,43,39,119000,Departamento
KnkVy9f6VjoTYW0orlmEBA==,Recoleta,1,1,35,35,142000,Departamento
/k/KAKO+va2X68y/An+9sw==,Villa Luro,1,1,35,32,86000,Departamento
MGY+NWgLP8lFsJb98i5baQ==,Villa Crespo,1,1,40,40,112000,Departamento
sYnGPZtxOIrXFE2LgIMWBg==,Villa Crespo,1,1,36,36,100000,Departamento
Oqm28xYb/uMpw29aDQKavg==,Villa Crespo,1,1,30,26,91000,Departamento
lWSLR8V9kQG/hCOk3ruJrQ==,San Cristobal,1,1,32,30,110000,Departamento
WM7z/up2PR4Cx0eA2tvmHQ==,Villa Ortuzar,1,1,36,30,105000,Departamento
wdrXceTeqnzILh0cvpW63g==,Floresta,2,1,96,60,133000,PH
qnaYjHJQ8ixBrP7sPH9q5g==,Saavedra,2,1,42,38,114000,PH
10bp+0172TkQWrRCpUAtIA==,Colegiales,2,1,82,67,270000,PH
ZdzRtveTyGM2uPR2rvfbvA==,Flores,2,1,47,44,125000,Departamento
Zj4RSsTj4CCp6jx2OWC/Lg==,Almagro,2,1,44,44,78000,Departamento
bzWRZww1iuhaEh/6jZtNqg==,Coghlan,2,1,54,46,120000,Departamento
EqA73CgI+rZB2ihcxEWqfA==,Coghlan,2,1,63,50,162300,Departamento
kyaktenlB4ZgVDd/nx9yIQ==,Palermo,2,1,78,78,198100,Departamento
QMn0vGmYHObDV6R3XdSU7A==,Palermo,2,1,56,52,220000,Departamento
hjrxnaETNX1SUXYr/kfIsw==,Palermo,2,1,42,38,200000,Departamento
gJLFtZVcdNVcQrMtJMJIiw==,Palermo,2,1,66,60,140000,Departamento
8IA/WgkQDphT5bAIbxAUMw==,Belgrano,2,1,61,61,172200,Departamento
uOWnNYS9fW+AU+oKkhZ+8A==,Belgrano,2,1,50,47,245000,Departamento
2gvcmfdFn36Vk8mlhkGrHQ==,Belgrano,2,1,62,55,350000,Departamento
RVJMWaMRjGxGRhcWu4r4/w==,Belgrano,2,1,55,53,225000,Departamento
nXybFpdXFmDPSSaGngAXdA==,Belgrano,2,1,56,46,129000,Departamento
FH2atVvL9IevezGRkYIQqQ==,Floresta,2,1,68,40,159800,Departamento
/HaNVqZ3Q6MrlBhoUHQmJQ==,Floresta,2,1,96,60,133000,Departamento
mBxIegOxKWSr+P/NrxEnTA==,Paternal,2,1,61,46,150000,Departamento
eGqcZQ2CsJyxUxVQIi+RuQ==,Recoleta,2,1,50,44,227000,Departamento
hoBOFPQS0mxmcw9USi+ejQ==,Recoleta,2,1,38,38,110000,Departamento
RWDNpZMQoTgjvtPpS9eMaA==,Balvanera,2,1,56,50,79000,Departamento
XV1J/0iXuAkIYamgbiRkVA==,Balvanera,2,1,35,35,99000,Departamento
p7x7SK1oGOCqj92PPO+E7A==,Chacarita,2,1,35,35,90000,Departamento
9RLW+2aoO66c2Xwqt1Q/pg==,Chacarita,2,1,45,45,137800,Departamento
TQFnQ4arcHFUP5BMTqNcmA==,Monserrat,2,1,55,50,150000,Departamento
DqMN+kA/7ZlZy6Nwn+k1nQ==,Monserrat,2,1,40,40,98000,Departamento
vxWSusN678MGzYCEZhv0NQ==,Monserrat,2,1,41,40,85000,Departamento
yBM2TVe2nGUHaZpRzSUZ2A==,Colegiales,2,1,50,50,159000,Departamento
rQN2c6M0ybz3jj9oNFEVRA==,Colegiales,2,1,109,87,198000,Departamento
0cEIoEYbFuGsFK5+hYH0GA==,Colegiales,2,1,45,45,137800,Departamento
fjGISWzhaPabdG+0BzsIIA==,Colegiales,2,2,100,75,270000,Departamento
RYXjriPA8ULFPwu0mjglmA==,Barrio Norte,2,1,40,38,98000,Departamento
3dmnU+32C5pJht4srFtvGg==,San Nicolás,2,1,35,35,98000,Departamento
HSFvK54UmpqIfwP88RTrOQ==,San Nicolás,2,1,38,38,110000,Departamento
0dJzDtWWCfjyiOZYkg5gHQ==,Villa Lugano,2,1,50,47,120000,Departamento
3rJii7lcn7LG3sOMFTeWZg==,Puerto Madero,2,1,51,47,275000,Departamento
E/0Zy90OOrfEhKaXA6onxQ==,Villa del Parque,2,1,88,81,215000,Departamento
uibVb9LKnqxq7keZ+7E3oQ==,Villa del Parque,2,1,48,33,120000,Departamento
LUNZyiIx3QiMSBVTmZ6NFg==,Nuñez,3,1,58,58,175000,PH
hoXGYMvfozkJJmVLKOjocw==,Villa del Parque,3,1,95,70,245000,PH
EWYg+t0BGKUxLJph3gE0hw==,Nuñez,3,2,60,56,200000,Casa
4w/D0lBpS3keN+wlabeHtw==,Nuñez,3,1,58,58,175000,Departamento
oMfVVjAtSbRoI3y9Fo5vQw==,Retiro,3,3,176,176,800000,Departamento
no4zOYK4wlwcL9eRjeTWxA==,Almagro,3,2,107,73,199000,Departamento
JXzopVzbOQFa91Omd8yWNA==,Coghlan,3,1,63,56,165000,Departamento
/oMDaRlpJsDIquHpKWgBbQ==,Palermo,3,1,130,60,220000,Departamento
TvXFNPGJrKR912Fz9lbZOw==,Palermo,3,1,67,64,210000,Departamento
Nu05b5ADix/hgAZC4O1ekw==,Palermo,3,1,74,67,270000,Departamento
ZMKN58SOcrQ4hr2CrAL5wA==,Palermo,3,1,55,48,170000,Departamento
p+QS2Piwg5eIewZKYqv22g==,Barracas,3,1,70,63,270000,Departamento
2Rxip8/L5BxKGD8LiQROCw==,Barracas,3,2,77,73,329000,Departamento
+R/T9RZIe/lL88qS142E9Q==,Belgrano,3,1,51,48,155000,Departamento
EFMj+gJTgt71b1y5tT2SUA==,Belgrano,3,1,75,69,275000,Departamento
0DP47CtftvIZNYIhlYq0Kw==,Recoleta,3,1,60,60,178000,Departamento
0DVfGoc2tsRV0O3K0DK5lQ==,Balvanera,3,1,54,50,130000,Departamento
UbU8AIpY4Fco0hOqh5FD8g==,Balvanera,3,2,93,93,150000,Departamento
IK5SrRYE848ZQE2hnjSwqA==,Chacarita,3,1,75,70,156000,Departamento
wg8c+ETG3n9sENskhwv1bg==,Chacarita,3,1,69,60,150000,Departamento
eWtR8mciIbyr3QZNXK4jdQ==,Mataderos,3,1,49,47,120000,Departamento
WnqafJ8CO09w2XnzFNEQZg==,Mataderos,3,1,70,65,170000,Departamento
c4fXzE+f0/U8AwoOxccGSA==,Colegiales,3,1,78,78,166000,Departamento
BPf0hkavfPhzBrlE311q8w==,Villa Luro,3,1,57,57,98000,Departamento
iGqTAcJExcKMVKdJK8CdWg==,Barrio Norte,3,1,90,82,290000,Departamento
JIFTwtH5Ivig6xaaTk7oxg==,Barrio Norte,3,1,60,60,178000,Departamento
jabhgu0ecUo1NifRq724/A==,Barrio Norte,3,2,85,70,338000,Departamento
zlJrGl3i3W4aRfNzCuPCMg==,Barrio Norte,3,3,137,128,430000,Departamento
MWI1o9Pn2KzSWpD8wKv5FA==,Villa Crespo,3,2,62,59,185000,Departamento
ue+XJv7cK0zjVMZyk+H6Mg==,Villa Crespo,3,1,67,50,140000,Departamento
KRXCZ5IJdubD9ncfO16Leg==,Villa Lugano,3,1,72,65,113000,Departamento
SW/PTVmjKPa1uXixXmmuew==,Villa Lugano,3,1,72,65,113000,Departamento
2cpK8VfkGIC/pCC5jLWfdg==,Constitución,3,1,78,72,117000,Departamento
8dpLWl+VpbTCYUajmnHmsw==,San Cristobal,3,1,63,57,110000,Departamento
9lI1NPLr5qfdssmAs8DqZQ==,Villa Urquiza,3,1,68,63,239000,Departamento
nTi+BKiOg3DpRLVaUjQXrw==,Villa Urquiza,3,1,90,60,270000,Departamento
CL5DhvQfBvkuKaqbNT6YXg==,Villa Urquiza,3,2,68,57,198000,Departamento
i04pTquhFVr4Fd7ndgYVbg==,Parque Chacabuco,3,1,55,55,135000,Departamento
KToVwbfIli0WSlxXFrn2fQ==,Villa del Parque,3,1,99,94,235000,Departamento
zyitl0kgZnZMEBw9+YGjlg==,Villa del Parque,3,2,70,64,170000,Departamento
zjtix19EbbAu1IWhPU++nA==,Versalles,4,1,140,140,240000,PH
5fturuCVujJa7gBYiBVojQ==,San Cristobal,4,1,170,98,230000,PH
QjV6y0xZ4eA9e461TvpMJQ==,Flores,4,1,91,90,230000,Casa
zfYJgq3KdbKCJkIhTvjNyA==,Caballito,4,4,172,172,499000,Casa
dRrzcgelyPRimfkWTpPVug==,Once,4,2,145,120,490000,Departamento
6qL2oFGPF4IRnH5oKcjM3w==,Nuñez,4,1,64,62,185000,Departamento
xbSv84BtXGahUjee3/nKuw==,Almagro,4,2,120,111,259000,Departamento
WknFXeu9f94Hz1FJctpd4w==,Almagro,4,1,140,125,265000,Departamento
3TRMFEu3PJ23biurMbQrMw==,Liniers,4,2,83,75,160000,Departamento
6bbHIXZPKcgNfkcGgjdGGw==,Liniers,4,2,90,75,200000,Departamento
7/eeBS3+TD+PP6MF6pL7vA==,Palermo,4,1,180,165,495000,Departamento
r6avYcDYePvOvL2aRlOMlQ==,Palermo,4,3,100,92,610000,Departamento
RSyr5j5QW3CNMzRHNQMaQw==,Palermo,4,2,145,120,490000,Departamento
eWZFhRfBFn2hXDcHZ66BJw==,Palermo,4,2,90,73,370000,Departamento
45lEZltpSuqFJFMmtrxL1w==,Palermo,4,2,102,102,650000,Departamento
WXWJ1sXppkXHiTzSrMRCzQ==,Palermo,4,2,125,120,340000,Departamento
2eR9Qpm2bzrZZV1h95PzCQ==,Barracas,4,2,102,94,230000,Departamento
04fFVInZxykteIxfD+mdCg==,Belgrano,4,2,90,75,233000,Departamento
tGIVQuXGILy/slvBiEoE7w==,Belgrano,4,2,75,65,239000,Departamento
ZQRQakj1om7pTz8Iam8fEQ==,Congreso,4,2,170,99,238000,Departamento
IJZLdrmV/bgiBO5pJFubMg==,Recoleta,4,2,145,120,490000,Departamento
9k9UZUX979U/zex5+UaslQ==,Caballito,4,1,100,75,225000,Departamento
zlFtZzNc124k1t9Vwui6gg==,Villa Luro,4,1,73,73,100000,Departamento
tfNC6mfsh6bxKB8v3HLmBw==,Villa Crespo,4,2,80,80,260000,Departamento
BZZAjPwMpH8du3xYr0G2Xg==,Constitución,4,2,70,70,85000,Departamento
ZRgMfMVXSSOsxqYUhWxWbA==,Villa General Mitre,4,1,76,76,160000,Departamento
J1c02/+2OPJjmy2i2RTGhQ==,Villa Urquiza,5,1,164,164,393000,Casa
RAPixI1S7lK2JDxL3+lO7g==,Flores,5,2,117,110,279000,Departamento
rEI8K5z+2xJgbH1chUlvbA==,Nuñez,5,3,142,133,440000,Departamento
KV7pABfdWypEDIswpX4FQA==,Balvanera,5,2,112,91,260000,Departamento
/+XAGWIMMzKvjaKiXK98ow==,Balvanera,6,1,73,58,99000,PH
aDXmOHEElxbk9D+eeuCfiA==,Almagro,4,3,106,92,249000,PH
0Oc5PbPOlSbdot55q3LTDA==,Recoleta,3,1,66,66,256000,PH
89MKv76newfW2eKPR0X5lw==,Villa Urquiza,1,1,52,37,140000,PH
9Iji5w4nym9jNmagVZDy1w==,Velez Sarsfield,3,2,85,75,160000,PH
5BlSDWtEkk2wPr/sPCYP3w==,Belgrano,4,3,171,148,876880,Casa
Qtki/UQIcf1w2PTdgyTKAQ==,Boca,2,1,45,39,69500,Departamento
D6HTUevDUPGRG2iQQYCEPQ==,Abasto,1,1,28,28,99000,Departamento
IxzMGWjtLUcYQg1n6lwxBQ==,Nuñez,1,1,35,31,142000,Departamento
eMDKBuG4cdhnm7Hlh6BcmQ==,Retiro,1,1,29,29,76000,Departamento
2Ul729DB7SOZK3BKPX9gZA==,Retiro,1,1,33,28,126500,Departamento
r/mDxcS9xA29MS9bohK60A==,Retiro,1,1,32,29,131500,Departamento
xUYAZ+4u8TGyZMDUSlECDg==,Retiro,1,1,32,29,129000,Departamento
PmI1ifUxieUqCSaxQgYO8A==,Retiro,2,1,60,40,125000,Departamento
r5GxS3TgRei7ui8L03zj7A==,Retiro,1,1,31,26,123500,Departamento
Kd3wlULb+pYlU4UCpf5Rzg==,Almagro,1,1,35,28,108230,Departamento
qICqaBsRPHl967nOjNEe+g==,Almagro,1,1,39,36,79000,Departamento
vuSg+M9LzUzPLRhDCecvlw==,Almagro,2,1,68,40,159000,Departamento
V/6zqDvvjwHjscy8Lr+Dcw==,Almagro,1,1,38,34,115000,Departamento
zE3FUNQAnrsExkq5LXAG8w==,Almagro,4,1,72,72,185000,Departamento
OASVtsmywQnJbNV0TuDeyQ==,Almagro,4,1,72,72,185000,Departamento
dm5S7ObWx8R5Kh4OEfm4Cg==,Almagro,1,1,39,35,118000,Departamento
